This file was created by CMPT_ME_PRIOR_RETS using the 201803 CRSP database.
It contains value- weighted returns for the intersections of  2 ME portfolios
and  3 prior return portfolios.

The portfolios are constructed monthly.  ME is market cap at the end of the
previous month.  PRIOR_RET is from - 1 to - 1.

Missing data are indicated by -99.99 or -999.


  Average Value Weighted Returns -- Monthly
,SMALL LoPRIOR,ME1 PRIOR2,SMALL HiPRIOR,BIG LoPRIOR,ME2 PRIOR2,BIG HiPRIOR
195411,   9.15,   8.42,   8.08,   9.02,   9.43,  10.63
195412,  11.23,  11.34,  10.42,   5.89,   7.00,   6.46
195501,   3.65,   2.16,   1.07,   1.25,   0.80,   0.22
195502,   5.03,   4.99,   4.08,   4.06,   3.65,   3.84
195503,   1.38,   0.63,  -1.66,   0.95,  -0.49,   0.15
195504,   2.51,   2.24,   1.59,   2.71,   3.00,   1.57
195505,   0.48,   0.95,  -0.39,   0.73,   1.36,   0.51
195506,   3.53,   2.58,   2.89,   4.27,   3.60,   4.26
195507,   1.09,   1.15,   0.93,   0.44,   1.26,  -0.86
195508,   0.59,   0.09,  -0.08,   1.69,   0.54,   0.69
195509,   0.30,   0.08,  -0.91,  -1.49,  -1.36,  -1.75
195510,  -2.22,  -1.15,  -1.20,  -1.83,  -1.50,  -2.83
195511,   5.89,   4.40,   3.97,   8.49,   5.63,   4.93
195512,   2.15,   3.40,   2.01,   1.76,   1.91,   2.09
195601,  -0.52,  -0.89,  -2.56,  -2.29,  -2.27,  -4.20
195602,   4.43,   2.99,   1.38,   5.26,   3.70,   1.96
195603,   3.50,   4.90,   4.49,   4.08,   5.82,   7.49
195604,   0.85,   0.41,   0.18,   0.00,  -0.36,   1.30
195605,  -3.66,  -3.60,  -4.82,  -3.20,  -3.77,  -5.07
195606,   1.64,   0.69,   1.03,   3.28,   3.08,   3.26
195607,   3.25,   3.41,   2.50,   3.93,   4.92,   5.09
195608,  -0.78,  -0.48,  -2.63,  -1.74,  -2.14,  -3.14
195609,  -3.21,  -2.62,  -2.63,  -5.34,  -3.83,  -4.09
195610,  -0.04,   1.02,   0.38,   0.89,   1.07,   0.71
195611,  -1.49,   0.31,   2.78,   0.65,   0.43,   1.32
195612,   1.33,   1.71,   2.30,   3.31,   3.25,   1.93
195701,   3.75,   1.94,  -0.66,  -0.58,  -0.15,  -3.60
195702,  -1.90,  -2.68,  -2.88,  -2.55,  -1.42,  -1.98
195703,   3.15,   1.93,   0.77,   2.49,   2.30,   2.45
195704,   1.43,   2.14,   2.01,   2.80,   3.05,   3.95
195705,   2.06,   1.56,   0.12,   2.36,   2.81,   3.42
195706,  -0.39,  -0.68,   0.51,  -0.48,  -1.72,  -1.05
195707,   0.73,   1.48,  -0.47,   0.53,   0.49,   0.31
195708,  -4.91,  -3.54,  -5.44,  -5.05,  -4.96,  -5.87
195709,  -7.50,  -4.93,  -3.74,  -7.79,  -4.95,  -3.07
195710, -11.01,  -6.70,  -6.77,  -6.68,  -4.76,  -3.55
195711,   0.39,   1.06,   1.13,   4.12,   2.75,   3.69
195712,  -6.50,  -4.58,  -7.39,  -6.53,  -2.29,  -3.93
195801,  18.94,  10.87,   8.92,  10.62,   9.20,   4.74
195802,   0.92,  -0.39,  -3.61,  -0.26,  -0.69,  -2.33
195803,   4.57,   3.08,   3.40,   5.03,   2.78,   3.17
195804,   3.39,   3.22,   2.87,   3.40,   3.22,   2.03
195805,   4.05,   4.63,   4.62,   4.76,   3.41,   2.50
195806,   4.41,   3.50,   2.53,   3.94,   2.84,   2.21
195807,   7.70,   5.72,   3.38,   5.95,   4.72,   4.85
195808,   4.76,   3.04,   3.36,   2.67,   2.12,   2.56
195809,   8.12,   5.61,   4.31,   5.08,   4.21,   4.55
195810,   4.28,   3.20,   2.57,   3.38,   3.04,   3.32
195811,   5.25,   4.66,   4.47,   3.96,   3.92,   3.40
195812,   4.21,   4.84,   1.56,   4.93,   4.52,   3.12
195901,   6.51,   6.83,   4.88,   3.31,   2.82,   0.63
195902,   4.73,   3.25,   1.82,   2.77,   2.90,   2.09
195903,   1.53,   1.66,   2.09,   1.55,   0.63,  -0.33
195904,   2.54,   2.96,   0.92,   2.82,   3.11,   3.60
195905,   0.66,   0.38,   0.75,   1.41,   0.78,   0.78
195906,  -0.09,   0.70,  -0.37,   0.76,   0.87,   0.73
195907,   2.73,   2.92,   3.65,   3.25,   3.41,   2.51
195908,  -1.43,  -1.24,  -1.64,  -2.16,  -1.23,  -1.25
195909,  -4.31,  -4.00,  -4.34,  -5.19,  -4.70,  -4.67
195910,   2.93,   0.94,   1.74,   3.53,   2.36,   1.52
195911,   1.27,   0.77,   2.14,   1.83,   1.33,   2.46
195912,   3.45,   2.43,   1.58,   2.65,   2.14,   0.69
196001,  -1.54,  -1.63,  -4.05,  -4.42,  -4.95,  -7.34
196002,   2.24,   1.09,  -0.69,   1.31,   1.24,   0.68
196003,  -3.22,  -2.37,  -4.23,  -3.21,  -1.11,  -1.58
196004,  -3.21,  -2.91,  -1.69,  -2.18,  -1.22,  -0.58
196005,   1.79,   0.35,   4.44,   2.96,   1.68,   5.28
196006,   1.83,   1.87,   1.60,   3.47,   2.83,   2.14
196007,  -1.00,  -1.08,  -3.44,  -2.29,  -1.08,  -3.23
196008,   5.31,   4.14,   3.71,   2.62,   3.26,   4.00
196009,  -5.78,  -5.73,  -7.70,  -6.42,  -5.48,  -5.70
196010,  -4.34,  -2.59,  -3.13,  -2.39,  -0.90,  -0.99
196011,   4.26,   3.17,   3.18,   7.37,   5.34,   5.34
196012,   3.26,   3.08,   3.00,   6.14,   4.19,   4.27
196101,  10.92,   9.22,   7.08,   8.12,   7.43,   5.80
196102,   7.30,   7.29,   6.45,   6.50,   4.83,   4.41
196103,   7.46,   7.23,   4.58,   4.06,   3.35,   4.16
196104,   3.28,   1.38,   0.57,   0.80,   0.05,  -0.51
196105,   5.66,   4.58,   4.01,   5.40,   4.18,   1.23
196106,  -4.44,  -4.25,  -6.69,  -2.27,  -3.31,  -4.84
196107,   1.68,  -0.15,  -0.38,   1.82,   2.16,   1.39
196108,   1.10,   1.42,   0.73,   3.49,   3.66,   2.16
196109,  -3.63,  -3.19,  -3.63,  -4.49,  -2.43,  -1.16
196110,   1.17,   2.23,   1.48,   1.78,   2.96,   2.80
196111,   4.98,   4.78,   5.94,   4.16,   4.21,   4.49
196112,   1.33,   0.99,  -1.91,   0.28,  -0.85,  -2.40
196201,   1.18,   2.32,  -0.29,  -3.08,  -2.90,  -2.56
196202,   1.72,   1.58,   1.45,   2.19,   1.74,   0.17
196203,  -0.76,  -0.24,  -1.18,  -0.77,  -0.19,  -1.16
196204,  -7.56,  -7.20,  -7.28,  -6.27,  -6.62,  -6.29
196205, -10.92,  -9.63, -10.40,  -8.96,  -8.72, -10.77
196206, -10.08,  -8.34,  -7.62,  -9.06,  -8.42,  -7.90
196207,   9.08,   6.95,   5.29,   6.76,   6.01,   4.21
196208,   3.12,   3.90,   2.93,   2.68,   2.38,   2.20
196209,  -6.23,  -5.45,  -9.52,  -4.99,  -4.67,  -6.67
196210,  -6.95,  -4.22,  -4.67,  -1.75,  -0.40,  -0.70
196211,  13.80,  10.75,   9.09,  15.30,  11.86,  12.07
196212,  -2.45,  -3.10,  -7.10,   2.71,   0.04,  -1.50
196301,  12.52,   9.18,   6.33,   8.23,   6.54,   3.74
196302,  -0.49,  -0.86,  -2.85,  -0.91,  -1.87,  -2.87
196303,   0.80,   0.84,   0.05,   3.03,   2.60,   1.63
196304,   1.51,   2.61,   1.45,   4.23,   4.28,   4.50
196305,   3.36,   3.96,   3.55,   2.88,   2.21,   2.56
196306,   0.85,  -0.98,  -2.20,  -0.65,  -1.56,  -2.75
196307,   0.77,  -1.14,  -1.21,  -0.82,  -1.00,  -0.99
196308,   4.02,   3.59,   3.04,   6.38,   5.48,   5.43
196309,   0.54,  -1.48,  -2.02,  -0.24,  -2.09,  -3.24
196310,   1.76,   1.06,   0.64,   2.75,   1.10,   0.88
196311,  -1.70,  -1.70,  -3.23,   0.49,  -0.95,  -0.96
196312,  -1.29,  -1.49,  -1.96,   1.95,   1.65,   1.59
196401,   5.06,   3.90,   2.52,   0.94,   1.73,   1.03
196402,   3.15,   2.55,   2.48,   2.61,   2.08,   2.49
196403,   4.12,   2.50,   1.46,   1.89,   2.48,   2.58
196404,   1.65,   1.02,  -2.67,   0.19,   0.30,  -2.08
196405,  -0.32,   0.54,   0.44,   1.30,   1.60,   1.99
196406,   0.90,   0.85,   0.84,   2.31,   1.38,   1.56
196407,   4.01,   3.44,   1.72,   2.63,   2.59,   2.10
196408,   0.25,  -0.56,  -1.16,  -1.38,  -0.71,  -0.54
196409,   4.28,   4.09,   3.51,   4.35,   3.40,   2.67
196410,   3.50,   2.00,   0.48,   1.46,   1.56,   1.05
196411,  -0.53,   0.99,  -0.81,  -0.03,   0.71,   0.12
196412,  -1.92,  -1.57,  -1.91,  -0.11,  -0.26,  -0.44
196501,  10.51,   7.44,   5.69,   6.44,   4.79,   4.27
196502,   4.20,   4.30,   3.24,   3.21,   1.91,   2.83
196503,   3.23,   2.88,   1.01,   0.32,  -0.03,  -1.24
196504,   5.69,   4.66,   3.86,   3.72,   2.72,   3.37
196505,  -0.84,  -0.27,  -0.72,  -1.54,   0.18,  -1.10
196506,  -9.26,  -7.85, -10.52,  -6.24,  -5.90,  -7.79
196507,   3.75,   2.55,   2.05,   4.31,   2.48,   1.89
196508,   4.69,   3.67,   4.31,   3.60,   3.81,   5.00
196509,   2.16,   3.36,   2.53,   2.64,   2.45,   3.67
196510,   7.04,   5.72,   8.39,   2.48,   2.90,   5.52
196511,   6.61,   4.27,   6.34,   2.48,   1.54,   4.56
196512,   7.71,   5.80,   3.21,   3.25,   1.76,   1.35
196601,   9.67,   7.69,   7.09,   2.30,   2.42,   2.83
196602,   4.35,   3.41,   5.42,  -1.24,  -0.14,   1.31
196603,   0.27,  -1.41,  -0.44,  -0.50,  -2.33,  -2.68
196604,   6.69,   4.24,   5.45,   2.96,   2.12,   4.00
196605,  -7.99,  -8.62, -12.56,  -5.17,  -5.45,  -8.45
196606,  -0.39,  -0.16,  -1.37,   1.23,  -0.47,  -1.39
196607,  -1.34,  -1.73,  -2.20,  -0.37,  -1.71,  -1.55
196608, -11.15, -10.16, -11.55,  -7.98,  -8.11,  -8.73
196609,  -1.56,  -2.50,  -2.77,  -0.27,  -1.15,  -1.70
196610,  -4.25,  -2.10,  -4.41,   0.99,   3.43,   3.98
196611,   6.93,   1.58,   1.26,  11.53,   2.90,   0.68
196612,   1.84,   1.61,   1.35,   2.56,   1.38,   2.35
196701,  25.28,  17.84,  17.67,  12.79,  10.88,   8.60
196702,   6.46,   6.84,   5.21,   1.22,   0.50,   1.76
196703,   8.93,   5.81,   5.34,   5.55,   4.19,   5.27
196704,   4.55,   4.15,   4.24,   4.72,   2.93,   4.96
196705,   0.55,   0.56,  -1.04,  -0.72,  -2.17,  -4.01
196706,  12.12,   9.08,  10.76,   3.69,   2.52,   5.12
196707,   9.67,  11.27,   8.64,   5.37,   5.42,   5.87
196708,   1.30,   2.45,  -0.15,   0.45,  -0.28,  -0.94
196709,   8.37,   7.37,   7.95,   3.24,   2.73,   2.58
196710,  -0.57,  -1.78,  -1.29,  -4.97,  -4.34,  -2.44
196711,   0.40,  -0.38,  -0.72,   2.58,   0.39,   0.36
196712,  10.76,   8.83,  11.26,   5.32,   3.38,   3.58
196801,   7.56,   5.63,   2.68,  -1.97,  -3.25,  -5.39
196802,  -7.01,  -5.32,  -6.69,  -5.17,  -3.21,  -4.61
196803,  -1.90,  -1.40,  -1.32,   1.85,   0.20,  -1.07
196804,  17.32,  14.70,  16.50,  10.76,   9.98,  11.68
196805,  10.96,  12.28,  11.85,   3.34,   4.09,   4.45
196806,   4.00,   2.35,   0.02,   2.99,   1.58,  -0.66
196807,  -3.12,  -1.71,  -2.43,  -4.61,  -3.49,  -2.82
196808,   4.96,   3.73,   4.07,   1.82,   2.26,   1.96
196809,   7.38,   7.62,   7.28,   6.56,   4.82,   6.46
196810,   1.83,   1.17,  -1.25,   2.32,   1.63,  -0.65
196811,   7.81,   6.83,   7.06,   9.07,   7.06,   5.14
196812,   4.20,   1.12,  -0.29,  -1.95,  -2.14,  -4.43
196901,   1.11,  -0.46,  -0.75,   0.58,  -1.08,  -2.34
196902,  -9.03,  -8.59, -11.00,  -5.70,  -6.11,  -8.04
196903,   2.78,   1.03,   1.26,   2.76,   1.97,   1.76
196904,  -0.61,  -0.99,   0.89,   1.90,   0.99,   2.67
196905,   1.79,  -0.37,  -0.33,  -0.21,   0.76,  -0.24
196906, -13.08, -11.15, -13.78,  -9.26,  -6.98,  -9.12
196907, -11.18, -10.15, -10.20,  -7.86,  -6.69,  -6.69
196908,   6.62,   4.06,   3.40,   7.12,   6.03,   3.78
196909,  -2.48,  -2.89,  -2.87,  -1.29,  -1.91,  -1.92
196910,  12.96,   9.21,   8.07,   6.48,   7.39,   7.40
196911,  -5.18,  -6.38,  -7.49,  -3.28,  -3.33,  -4.80
196912, -10.88,  -7.76,  -5.71,  -2.67,  -2.26,  -1.60
197001,  -0.37,  -4.13,  -6.33,  -8.49,  -6.88,  -7.42
197002,   4.26,   3.99,   2.10,   7.30,   6.07,   4.78
197003,  -2.80,  -1.96,  -5.16,  -1.25,  -0.32,  -1.41
197004, -20.52, -15.74, -16.58, -15.75, -11.59, -10.47
197005,  -9.01, -10.25,  -9.50, -10.91,  -8.39,  -7.18
197006,  -7.59,  -7.98, -10.78,  -5.89,  -4.75,  -5.08
197007,   6.89,   5.16,   2.23,   9.10,   7.75,   6.83
197008,   8.37,   6.00,   3.97,   7.32,   4.68,   5.56
197009,  18.66,  14.80,  12.81,   8.74,   4.62,   6.73
197010,  -2.63,  -4.19, -10.70,  -1.46,  -3.03,  -6.26
197011,  -2.86,  -1.24,  -0.16,   4.83,   5.24,   4.64
197012,   8.72,   9.20,   8.28,   9.44,   8.09,   5.92
197101,  20.83,  15.82,  12.53,   7.33,   6.41,   6.34
197102,   7.95,   5.87,   5.85,   1.75,   1.94,   1.12
197103,   7.05,   7.02,   4.57,   5.09,   4.13,   5.61
197104,   3.09,   2.46,   1.44,   5.06,   3.14,   3.40
197105,  -5.48,  -5.99,  -6.11,  -3.07,  -3.18,  -3.26
197106,  -2.68,  -2.36,  -2.96,   0.63,   0.30,   0.43
197107,  -5.68,  -5.23,  -8.28,  -5.67,  -3.47,  -4.73
197108,   5.68,   2.59,   2.75,   9.24,   3.96,   3.25
197109,  -0.16,  -1.00,  -0.45,  -0.58,  -0.36,  -1.29
197110,  -6.37,  -5.37,  -7.20,  -6.28,  -4.36,  -4.04
197111,  -4.00,  -4.74,  -4.31,  -1.77,  -0.81,  -1.03
197112,  14.65,  11.13,  10.84,  12.44,  10.09,   8.76
197201,  17.11,  12.54,  11.78,   3.35,   2.80,   3.61
197202,   5.42,   4.55,   4.28,   3.24,   3.59,   3.17
197203,   0.76,  -0.02,  -1.60,   1.24,   0.99,  -0.33
197204,  -0.02,   0.42,  -0.04,   0.59,  -0.04,   0.83
197205,  -3.35,  -2.80,  -3.03,   0.07,   0.61,   1.48
197206,  -3.97,  -3.71,  -3.75,  -2.69,  -3.59,  -1.53
197207,  -3.55,  -3.39,  -3.89,  -2.80,  -2.07,  -1.35
197208,   0.34,   0.38,  -0.38,   4.28,   4.17,   2.50
197209,  -3.34,  -3.53,  -4.74,  -2.06,  -1.85,  -2.53
197210,  -2.05,  -2.31,  -3.07,  -0.10,   0.29,   0.93
197211,   6.06,   4.47,   2.09,   9.21,   5.50,   5.69
197212,  -1.90,  -2.33,  -5.33,   1.63,  -0.58,  -1.93
197301,  -2.14,  -3.40,  -5.63,  -7.19,  -5.42,  -5.23
197302,  -8.83,  -8.11,  -7.57,  -7.85,  -5.00,  -4.90
197303,  -2.00,  -4.15,  -4.51,  -2.58,  -1.78,  -1.82
197304,  -7.72,  -6.95,  -8.16,  -6.89,  -5.89,  -7.13
197305,  -9.44,  -9.76,  -9.63,  -6.09,  -4.45,  -2.87
197306,  -3.30,  -5.10,  -6.22,  -2.59,  -2.18,  -2.27
197307,  17.02,   8.66,   7.13,  14.79,   6.66,   6.98
197308,  -2.25,  -4.61,  -8.62,  -2.44,  -2.16,  -2.85
197309,   8.54,   6.21,   5.33,  11.44,   8.88,   9.21
197310,   0.91,  -0.17,  -2.74,  -0.06,  -1.59,  -0.03
197311, -20.05, -17.19, -18.60, -18.57, -14.04, -13.23
197312,  -4.31,  -6.55,  -5.49,   2.56,   0.70,   1.81
197401,  22.26,  11.30,   7.76,   8.40,   4.08,  -0.78
197402,   2.83,   1.32,  -1.01,  -0.19,   1.33,   0.31
197403,   3.45,   1.85,  -0.32,  -1.04,  -2.83,  -4.22
197404,  -4.92,  -5.05,  -5.78,  -6.45,  -6.16,  -5.31
197405,  -7.88,  -7.56,  -7.07,  -7.05,  -6.35,  -5.14
197406,  -2.37,  -3.59,  -3.32,  -3.50,  -3.51,  -3.45
197407,  -4.77,  -5.41,  -5.99,  -4.13,  -5.50,  -5.71
197408,  -6.65,  -8.08,  -9.12, -10.37,  -9.11, -10.10
197409,  -5.40,  -8.12,  -9.57,  -6.77,  -9.86,  -9.32
197410,  12.65,   6.47,   3.51,  21.37,  16.02,  11.43
197411,  -4.24,  -5.87,  -7.79,  -3.21,  -3.24,  -2.61
197412,  -8.54,  -8.96,  -9.03,  -3.96,  -3.87,  -3.81
197501,  43.11,  27.77,  19.74,  26.76,  20.94,  14.07
197502,   9.81,   6.44,   1.65,   6.17,   3.87,   3.37
197503,  13.55,   8.04,   6.08,   6.70,   3.96,   4.92
197504,   4.65,   3.86,   0.99,   4.21,   4.81,   5.44
197505,   9.22,   6.77,   8.06,  10.07,   5.45,   4.54
197506,   9.27,   8.36,   4.70,   7.62,   6.70,   4.26
197507,   2.13,   1.00,  -3.03,  -5.94,  -5.18,  -6.05
197508,  -4.67,  -5.25,  -5.45,  -2.64,  -2.86,  -3.74
197509,  -4.02,  -3.16,  -3.50,  -5.35,  -3.76,  -3.82
197510,   0.81,   0.45,   1.51,   6.01,   5.21,   4.46
197511,   1.20,   1.98,   1.62,   1.43,   3.53,   4.60
197512,   1.63,  -0.60,  -2.85,   0.99,  -0.28,  -1.93
197601,  24.59,  17.84,  17.34,  16.49,  13.88,  13.23
197602,  13.95,  11.86,  11.78,   1.06,   2.93,   4.66
197603,   6.11,   2.29,   0.05,   2.89,   1.10,   0.29
197604,   0.62,  -0.34,  -1.39,  -0.30,  -0.92,  -1.90
197605,  -2.58,  -1.65,  -2.12,  -1.91,  -1.00,  -1.12
197606,   3.47,   1.08,   2.01,   6.22,   4.68,   5.72
197607,   1.18,   0.91,  -1.87,   0.41,   0.37,  -2.10
197608,  -2.64,  -1.60,  -1.48,  -1.94,  -0.54,   0.35
197609,   1.89,   1.39,   1.84,   2.34,   2.04,   2.40
197610,  -1.90,  -1.88,  -2.75,  -1.88,  -2.20,  -2.48
197611,   3.82,   2.11,   1.98,   3.39,   2.00,   2.21
197612,  13.98,   9.17,   8.37,   9.15,   6.94,   5.71
197701,   7.28,   5.23,   3.34,  -3.74,  -2.55,  -2.23
197702,   1.64,   1.27,   0.26,  -1.42,  -2.26,  -3.17
197703,   1.81,   2.45,   0.32,   0.30,  -0.54,  -0.14
197704,   1.93,   2.38,   1.22,   1.90,   0.90,   2.16
197705,   1.06,   0.96,  -0.35,  -1.19,  -0.33,  -0.83
197706,   6.33,   4.28,   5.35,   5.82,   5.47,   5.13
197707,   3.02,   1.73,  -0.07,  -2.12,  -0.62,  -2.20
197708,   0.29,  -0.63,   0.14,  -1.81,  -1.69,  -0.65
197709,   2.50,   1.46,   1.26,   0.66,   0.11,  -0.13
197710,  -1.23,  -1.86,  -2.98,  -3.21,  -3.36,  -3.87
197711,   9.90,   6.77,   5.78,   7.17,   5.40,   5.11
197712,   2.99,   2.09,   2.04,   0.72,   0.26,   1.90
197801,   1.34,  -0.37,  -1.48,  -4.45,  -5.23,  -6.68
197802,   4.77,   3.28,   2.91,  -0.21,  -0.90,  -1.57
197803,   8.01,   6.54,   7.44,   5.23,   4.52,   4.80
197804,   8.36,   8.55,   7.93,   6.95,   8.21,   8.50
197805,   8.67,   7.16,   7.56,   3.62,   3.37,   3.15
197806,   3.20,   1.32,  -0.21,   0.49,  -1.38,  -0.96
197807,   6.92,   4.08,   4.45,   6.51,   5.67,   5.38
197808,  11.34,   9.71,   9.64,   5.86,   4.39,   4.67
197809,   2.99,   1.19,  -1.03,   0.39,  -1.40,  -3.26
197810, -21.37, -16.37, -19.76, -14.75, -11.90, -14.21
197811,   9.25,   2.07,  -1.07,   9.77,   4.04,   1.26
197812,   1.67,   1.76,   0.63,   1.57,   0.68,   2.20
197901,  14.39,   8.91,   6.75,   9.32,   5.54,   4.07
197902,  -0.19,  -0.92,  -3.30,  -2.67,  -3.64,  -2.86
197903,  10.82,   8.30,   7.05,   8.53,   6.70,   8.28
197904,   3.62,   3.34,   2.85,   0.08,   1.68,   0.04
197905,  -0.01,  -0.73,  -0.30,  -0.40,  -0.98,  -1.73
197906,   6.91,   4.15,   4.95,   6.21,   5.28,   6.24
197907,   2.19,   3.42,   1.09,   3.45,   3.05,   1.76
197908,   8.63,   7.25,   6.88,   7.81,   6.64,   6.01
197909,   0.08,  -0.14,  -0.82,  -1.55,   0.09,   0.20
197910, -11.21,  -9.22,  -9.59,  -8.88,  -8.54,  -7.34
197911,   8.44,   6.12,   3.97,   8.63,   6.97,   7.37
197912,   7.29,   7.01,   8.25,   3.63,   2.12,   5.61
198001,  12.03,   9.62,  12.76,   3.78,   5.62,   8.01
198002,   1.33,  -1.52,  -1.02,  -3.86,  -3.08,  -0.13
198003, -16.84, -16.25, -18.61,  -7.17, -10.17, -18.32
198004,   7.20,   3.34,   2.49,   7.78,   5.25,   6.82
198005,   7.59,   7.65,   5.33,   9.94,   7.00,   5.98
198006,   5.58,   4.19,   3.15,   5.56,   4.04,   3.11
198007,  10.48,   9.26,   8.52,  10.65,   7.41,   7.15
198008,   6.85,   7.22,   8.50,   2.46,   2.93,   3.17
198009,   6.82,   5.92,   4.33,   1.92,   3.58,   3.37
198010,   4.83,   5.20,   6.42,   0.05,   1.42,   1.31
198011,   5.19,   4.62,  10.07,   5.22,   7.14,  13.00
198012,  -2.70,  -2.62,  -5.32,   1.88,  -1.03,  -4.74
198101,   2.77,   0.79,   0.29,  -4.43,  -2.26,  -2.07
198102,  -0.94,   1.44,  -0.74,   0.17,   2.93,   2.80
198103,   7.11,   7.37,   7.22,   9.24,   7.83,   6.01
198104,   3.49,   4.01,   3.37,   0.03,  -0.13,   0.72
198105,   2.54,   2.19,   4.27,   0.32,   2.29,   3.16
198106,  -1.13,   1.10,  -3.36,   0.17,  -0.36,  -4.43
198107,  -1.68,  -2.27,  -3.00,  -0.62,  -1.43,  -1.10
198108,  -9.37,  -6.27,  -7.89,  -5.67,  -5.79,  -5.90
198109, -10.33,  -9.58,  -8.40,  -6.89,  -5.80,  -5.83
198110,   9.64,   5.96,   4.77,   9.48,   5.32,   6.63
198111,   1.60,   2.88,   0.02,   5.33,   4.83,   1.84
198112,  -1.62,  -1.35,  -3.10,  -1.44,  -2.53,  -3.69
198201,  -0.56,  -1.19,  -2.49,  -3.62,  -2.81,  -3.75
198202,  -6.29,  -3.55,  -4.76,  -6.72,  -3.42,  -2.74
198203,  -0.88,  -1.54,  -1.56,  -1.97,  -1.10,   0.48
198204,   6.47,   5.37,   4.12,   5.87,   4.82,   4.41
198205,  -1.13,  -1.19,  -4.29,  -3.94,  -3.02,  -4.35
198206,  -4.24,  -3.83,  -3.58,  -3.23,  -1.47,  -2.21
198207,  -2.08,  -1.21,  -0.92,  -3.51,  -1.72,  -2.70
198208,   6.23,   4.45,   5.04,  12.46,  12.42,  11.83
198209,   4.58,   3.34,  -0.64,   4.38,   3.29,   0.02
198210,  15.18,  11.60,  12.32,  16.48,  12.54,  12.23
198211,   9.65,  10.55,  10.27,   4.07,   5.45,   9.27
198212,   3.48,   2.30,   1.84,   3.33,   1.34,  -1.54
198301,  15.59,  10.41,  11.79,   5.85,   3.96,   0.97
198302,   6.53,   7.12,   4.71,   5.20,   4.08,   1.87
198303,   5.39,   5.83,   5.04,   4.19,   4.02,   3.06
198304,   8.87,   8.13,   8.03,   6.64,   6.36,   7.37
198305,  12.57,   9.95,   8.74,   4.19,   2.53,   2.52
198306,   6.76,   6.17,   3.47,   3.73,   2.71,   4.33
198307,  -1.06,  -0.04,  -3.51,  -2.03,  -3.20,  -4.89
198308,  -5.12,  -3.36,  -1.36,   0.04,  -0.63,  -0.23
198309,  -0.71,   0.42,  -0.21,   4.31,   3.49,   0.50
198310,  -7.62,  -4.24,  -6.48,  -5.04,  -2.24,  -2.95
198311,   4.45,   1.48,   1.18,   7.24,   3.42,   2.83
198312,  -2.06,  -0.71,  -4.19,  -0.95,  -1.19,  -2.66
198401,   2.01,   0.26,  -0.13,  -4.05,  -2.46,  -1.96
198402,  -6.07,  -4.71,  -6.68,  -5.15,  -5.38,  -4.71
198403,   0.75,   0.36,  -0.04,   3.97,   1.32,   0.84
198404,  -2.15,  -1.58,  -3.33,   0.20,  -1.08,  -0.74
198405,  -5.12,  -4.57,  -5.74,  -4.77,  -5.47,  -5.86
198406,   2.79,   0.73,   0.14,   3.53,   2.79,   3.40
198407,  -5.45,  -3.66,  -6.31,  -4.83,  -1.26,  -2.47
198408,  11.17,   6.51,   6.91,  16.50,  11.71,   9.43
198409,   0.97,   0.36,  -2.75,   2.80,   0.44,  -2.57
198410,  -3.51,  -1.67,  -2.46,  -0.80,   0.26,   0.75
198411,  -5.06,  -2.54,  -3.21,  -0.80,  -0.42,  -0.58
198412,   0.37,   0.18,   0.39,   3.77,   2.61,   2.31
198501,  15.31,  11.57,  11.51,  11.85,   8.39,   8.51
198502,   7.60,   4.72,   3.88,   2.71,   1.82,  -0.03
198503,  -0.87,  -0.53,  -2.43,  -0.39,   0.55,   0.29
198504,  -2.08,  -1.00,  -0.81,  -2.54,   0.42,   0.04
198505,   0.32,   1.85,   2.89,   5.23,   6.46,   6.11
198506,  -1.08,   3.55,   1.25,   1.84,   2.60,   2.15
198507,   2.72,   2.41,   1.30,   2.25,   0.34,  -1.89
198508,  -0.50,  -0.17,  -0.60,   0.79,  -0.66,  -1.42
198509,  -7.18,  -4.51,  -6.09,  -5.65,  -4.22,  -3.93
198510,   1.69,   1.86,   0.62,   4.26,   5.35,   4.30
198511,   4.46,   6.18,   5.50,   8.42,   7.08,   6.02
198512,   2.42,   4.64,   2.45,   3.72,   5.11,   2.83
198601,   6.40,   3.42,   3.46,   1.95,   2.33,   1.26
198602,   4.49,   7.45,   6.36,   7.40,   8.28,   7.47
198603,   5.00,   5.31,   3.80,   5.33,   5.85,   5.43
198604,   2.77,   1.98,   0.78,   0.25,  -1.68,  -0.97
198605,   4.18,   2.99,   3.48,   5.25,   5.71,   5.06
198606,   0.26,   1.46,   1.17,   0.33,   1.56,   1.56
198607,  -9.45,  -6.85,  -7.32,  -8.57,  -6.45,  -4.53
198608,   2.62,   0.40,  -0.37,   8.22,   6.54,   6.56
198609,  -5.94,  -5.72,  -7.60,  -8.34,  -7.83,  -6.51
198610,   3.43,   1.98,   0.63,   7.75,   4.40,   3.68
198611,  -1.16,   0.00,  -1.71,   0.49,   1.73,   0.30
198612,  -3.95,  -3.16,  -4.26,  -2.55,  -3.22,  -3.02
198701,  13.97,  10.68,  10.07,  13.14,  13.41,  11.02
198702,   7.85,   7.77,   8.81,   6.71,   4.60,   6.24
198703,   4.02,   3.85,   2.89,   1.54,   1.67,  -0.16
198704,  -1.92,  -1.91,  -2.31,  -2.41,  -2.51,  -2.33
